name,dayofweek,state_pob,capacity,price,facebook_likes,youtube_suscrs,youtube_views,instagram_folls,instagram_likes,spotify_folls,spotify_pop,twitter_folls,twitter_mencs_usa,twitter_mencs,facebook_crec,youtube_crec,instagram_crec,twitter_crec,tickets
todrick hall,6,9535483,701,40,145795,2935422,65646490,1100000,111297,95375,56,312600,53,91,1.55600,-5.91000,0.00000,0.07800,54
todrick hall,0,9535483,1079,124.5,145795,2935422,65646490,1100000,111297,95375,56,312600,53,91,1.55600,-5.91000,0.00000,0.07800,32
tomi,0,19378102,150,5,641,57583,6397773,1230,409,1404,33,325,1000,1000,0.78000,0.19600,2.11400,1.23100,80
tom jones,6,5773552,2771,97.25,516304,38595,2107794,107900,9492,236795,58,575373,249,391,0.18800,5.88700,2.41000,0.21700,87
tom jones,4,8791894,1331,119,516304,38595,2107794,107900,9492,236795,58,575373,249,391,0.18800,5.88700,2.41000,0.21700,100
tom jones,2,26448193,3436,84.5,516304,38595,2107794,107900,9492,236795,58,575373,249,391,0.18800,5.88700,2.41000,0.21700,94
tom misch,4,9883640,500,9,132352,112565,10443623,156300,69900,262987,67,50871,111,141,0.61500,1.68300,2.11100,1.21100,100
tommy castro  the painkillers,6,12830632,304,21.5,43742,1813,532175,3261,406,604,10,2365,1,1,0.03400,0.40300,0.67500,0.16900,70
tommy castro  the painkillers,4,19378102,250,37.5,43742,1813,532175,3261,406,604,10,2365,1,1,0.03400,0.40300,0.67500,0.16900,69
tommy emmanuel,4,18801310,479,47.5,253542,426213,31996692,99600,19087,73876,44,31985,43,44,0.20600,0.71700,1.80700,0.13100,57
tommy emmanuel,5,19378102,929,49.5,253542,426213,31996692,99600,19087,73876,44,31985,43,44,0.20600,0.71700,1.80700,0.13100,91
tommy emmanuel,5,18801310,479,47.5,253542,426213,31996692,99600,19087,73876,44,31985,43,44,0.20600,0.71700,1.80700,0.13100,50
tommy emmanuel,3,4779736,752,26.25,253542,426213,31996692,99600,19087,73876,44,31985,43,44,0.20600,0.71700,1.80700,0.13100,71
tony bennett,3,26448193,2268,106,670602,161445,63107409,160500,30364,334069,59,138932,147,223,-0.04600,0.47500,0.00000,-0.08700,96
tony bennett,3,5303925,2116,98.25,670602,161445,63107409,160500,30364,334069,59,138932,147,223,-0.04600,0.47500,0.00000,-0.08700,100
tracy lawrence,5,18801310,1500,32.5,295386,48211,7826711,94100,9489,295381,57,82811,66,138,0.62300,1.23100,1.06300,0.18500,73
trailer park boys,4,26448193,2626,49.5,916905,212886,3141756,317600,33893,2595,23,201509,197,281,0.02100,1.29400,1.29100,0.16900,49
trampled by turtles,6,5686986,1225,29.5,193999,9605,4358291,30600,5671,181755,56,43269,10,11,0.11400,0.79800,2.28800,0.20100,100
trampled by turtles,1,6547629,2425,30,193999,9605,4358291,30600,5671,181755,56,43269,10,11,0.11400,0.79800,2.28800,0.20100,77
